gene id	miRNA
50804	hsa-miR-21-5p
50804	hsa-miR-199a-5p
50804	hsa-miR-27a-3p
6557	hsa-miR-27a-3p
22995	hsa-miR-100-5p
9318	hsa-miR-199a-5p
2252	hsa-miR-27a-3p
56986	hsa-miR-17-3p
3067	hsa-miR-137
11001	hsa-miR-374a-5p
11001	hsa-miR-23b-3p
373509	hsa-miR-27a-3p
373509	hsa-miR-137
84888	hsa-miR-374a-5p
29106	hsa-miR-374a-5p
29767	hsa-miR-30e-3p
29767	hsa-miR-199a-5p
29767	hsa-miR-30b-5p
29767	hsa-miR-32-5p
29767	hsa-miR-139-5p
29767	hsa-miR-23b-3p
123169	hsa-miR-374a-5p
10017	hsa-miR-30d-5p
10017	hsa-let-7d-5p
10017	hsa-miR-374a-5p
10017	hsa-miR-139-5p
5597	hsa-miR-199a-5p
3175	hsa-miR-374a-5p
3175	hsa-miR-137
9236	hsa-miR-100-5p
9236	hsa-miR-372-3p
9236	hsa-miR-199a-5p
9236	hsa-miR-374a-5p
161582	hsa-miR-520f-3p
161582	hsa-miR-374a-5p
161582	hsa-miR-23b-3p
26108	hsa-miR-30e-3p
26108	hsa-miR-137
26108	hsa-miR-139-5p
374618	hsa-miR-374a-5p
81488	hsa-miR-32-5p
9133	hsa-miR-17-3p
9133	hsa-miR-21-5p
9133	hsa-miR-137
9245	hsa-miR-30e-3p
9245	hsa-miR-373-3p
9245	hsa-miR-302a-3p
9245	hsa-miR-372-3p
9245	hsa-miR-520f-3p
9245	hsa-miR-520c-3p
9245	hsa-miR-376a-5p
9245	hsa-miR-138-5p
9245	hsa-miR-139-5p
79664	hsa-miR-100-5p
145741	hsa-miR-23b-3p
388125	hsa-miR-374a-5p
7168	hsa-miR-374a-5p
114294	hsa-miR-374a-5p
51065	hsa-miR-10a-5p
771	hsa-miR-129-5p
771	hsa-miR-30e-3p
771	hsa-miR-199a-5p
771	hsa-miR-374a-5p
771	hsa-miR-27a-3p
771	hsa-miR-139-5p
84191	hsa-miR-10a-5p
84191	hsa-miR-10b-5p
9768	hsa-miR-98-5p
9768	hsa-miR-193b-3p
9768	hsa-miR-10a-5p
9768	hsa-miR-10b-5p
9768	hsa-miR-21-5p
9768	hsa-miR-214-3p
9768	hsa-miR-137
9768	hsa-miR-23b-3p
4947	hsa-miR-520f-3p
4947	hsa-miR-137
348093	hsa-miR-155-5p
348093	hsa-miR-137
80119	hsa-miR-30e-3p
80119	hsa-miR-21-5p
80119	hsa-miR-137
80119	hsa-miR-139-5p
10081	hsa-miR-376a-5p
8483	hsa-miR-137
8483	hsa-miR-497-5p
8483	hsa-miR-23b-3p
81556	hsa-miR-520f-3p
51495	hsa-miR-10a-5p
51495	hsa-miR-10b-5p
51495	hsa-miR-206
8766	hsa-miR-302a-3p
8766	hsa-miR-372-3p
8766	hsa-miR-520c-3p
115752	hsa-miR-137
54962	hsa-miR-10b-5p
54962	hsa-miR-374a-5p
55055	hsa-miR-302a-3p
55055	hsa-miR-520f-3p
55055	hsa-miR-21-5p
4091	hsa-let-7d-5p
4091	hsa-miR-27a-3p
91860	hsa-miR-137
1205	hsa-miR-137
83599	hsa-miR-374a-5p
83599	hsa-miR-27a-3p
6176	hsa-miR-10a-5p
6176	hsa-miR-10b-5p
6176	hsa-miR-182-3p
10002	hsa-miR-374a-5p
10002	hsa-miR-137
123228	hsa-miR-374a-5p
60677	hsa-miR-30e-3p
60677	hsa-miR-374a-5p
5315	hsa-miR-10a-5p
5315	hsa-miR-10b-5p
56965	hsa-miR-137
3073	hsa-miR-374a-5p
83440	hsa-miR-23b-3p
80381	hsa-miR-374a-5p
388135	hsa-miR-374a-5p
388135	hsa-miR-23b-3p
9399	hsa-miR-30b-5p
4016	hsa-miR-27a-3p
4016	hsa-miR-137
342096	hsa-miR-27a-3p
342096	hsa-miR-32-5p
342096	hsa-miR-455-5p
64220	hsa-miR-138-5p
64220	hsa-miR-27a-3p
64220	hsa-miR-137
64220	hsa-miR-23b-3p
3671	hsa-miR-520f-3p
3671	hsa-miR-27a-3p
1583	hsa-miR-374a-5p
84993	hsa-miR-10a-5p
84993	hsa-miR-23b-3p
1198	hsa-miR-23b-3p
1544	hsa-miR-27a-3p
1544	hsa-miR-497-5p
1543	hsa-miR-30e-3p
1543	hsa-miR-139-5p
1543	hsa-miR-23b-3p
1445	hsa-miR-10a-5p
9377	hsa-miR-10b-5p
594855	hsa-miR-374a-5p
594855	hsa-miR-137
57184	hsa-miR-372-3p
57184	hsa-miR-520c-3p
25989	hsa-miR-374a-5p
192683	hsa-miR-374a-5p
192683	hsa-miR-23b-3p
60490	hsa-miR-374a-5p
54913	hsa-miR-374a-5p
54913	hsa-miR-139-5p
4123	hsa-miR-30e-3p
4123	hsa-miR-374a-5p
4123	hsa-miR-139-5p
257364	hsa-miR-374a-5p
1464	hsa-miR-374a-5p
26263	hsa-miR-302a-3p
26263	hsa-let-7d-5p
5955	hsa-miR-155-5p
5955	hsa-miR-10b-5p
10099	hsa-miR-10a-5p
10099	hsa-miR-10b-5p
10099	hsa-miR-23b-3p
84894	hsa-miR-137
10518	hsa-miR-30a-3p
10518	hsa-miR-30d-5p
55466	hsa-miR-374a-5p
1381	hsa-miR-374a-5p
80349	hsa-miR-10a-5p
80349	hsa-miR-10b-5p
5685	hsa-miR-147a
1143	hsa-miR-374a-5p
1143	hsa-miR-27a-3p
1143	hsa-miR-497-5p
11173	hsa-miR-27a-3p
11173	hsa-miR-139-5p
11173	hsa-miR-497-5p
1512	hsa-miR-374a-5p
390616	hsa-miR-27a-3p
10588	hsa-miR-374a-5p
400410	hsa-miR-23b-3p
597	hsa-miR-30e-3p
597	hsa-miR-302a-3p
597	hsa-miR-520f-3p
597	hsa-miR-374a-5p
597	hsa-miR-27a-3p
597	hsa-miR-137
597	hsa-miR-139-5p
59274	hsa-miR-374a-5p
161502	hsa-miR-374a-5p
80765	hsa-miR-155-5p
80765	hsa-miR-372-3p
80765	hsa-miR-374a-5p
84206	hsa-miR-30a-3p
647042	hsa-miR-520c-3p
647042	hsa-miR-30b-5p
647042	hsa-miR-23b-3p
123722	hsa-miR-139-5p
123722	hsa-miR-497-5p
9455	hsa-miR-374a-5p
9455	hsa-miR-137
9455	hsa-miR-23b-3p
123207	hsa-miR-23b-3p
83640	hsa-miR-374a-5p
646	hsa-miR-30e-3p
646	hsa-miR-21-5p
646	hsa-miR-199a-5p
646	hsa-miR-137
646	hsa-miR-139-5p
54993	hsa-miR-374a-5p
4828	hsa-miR-374a-5p
4828	hsa-miR-23b-3p
55070	hsa-miR-122-5p
26589	hsa-miR-10b-5p
3669	hsa-miR-374a-5p
3669	hsa-miR-139-5p
4240	hsa-miR-497-5p
145864	hsa-miR-30e-3p
145864	hsa-miR-139-5p
6017	hsa-miR-182-3p
6017	hsa-miR-137
6017	hsa-miR-497-5p
55215	hsa-miR-21-5p
55215	hsa-miR-214-3p
55215	hsa-miR-137
51458	hsa-miR-30e-3p
51458	hsa-miR-374a-5p
51458	hsa-miR-139-5p
90381	hsa-miR-193b-3p
55897	hsa-miR-374a-5p
55897	hsa-miR-27a-3p
55897	hsa-miR-137
8800	hsa-miR-374a-5p
5346	hsa-miR-497-5p
290	hsa-let-7f-5p
290	hsa-miR-199a-5p
290	hsa-miR-27a-3p
10239	hsa-let-7d-5p
3418	hsa-miR-374a-5p
440307	hsa-miR-23b-3p
2242	hsa-miR-27a-3p
2242	hsa-miR-139-5p
374659	hsa-miR-374a-5p
26276	hsa-miR-374a-5p
91433	hsa-miR-374a-5p
91433	hsa-miR-27a-3p
91433	hsa-miR-137
9055	hsa-miR-10a-5p
9055	hsa-miR-520f-3p
9055	hsa-miR-21-5p
9055	hsa-miR-137
145858	hsa-miR-182-3p
8128	hsa-miR-27a-3p
56963	hsa-miR-137
7026	hsa-miR-10a-5p
7026	hsa-miR-374a-5p
91947	hsa-miR-27a-3p
283777	hsa-miR-374a-5p
283777	hsa-miR-27a-3p
145814	hsa-miR-23b-3p
55180	hsa-miR-374a-5p
55829	hsa-miR-10b-5p
6627	hsa-miR-376a-5p
80213	hsa-miR-10a-5p
26682	hsa-miR-137
865	hsa-miR-155-5p
865	hsa-miR-193b-3p
865	hsa-miR-30a-3p
865	hsa-miR-30d-5p
865	hsa-miR-27b-3p
865	hsa-miR-302a-3p
865	hsa-miR-30b-5p
113	hsa-miR-520f-3p
113	hsa-miR-199a-5p
51451	hsa-miR-10a-5p
124491	hsa-miR-374a-5p
54715	hsa-miR-374a-5p
54715	hsa-miR-27a-3p
80063	hsa-miR-374a-5p
9665	hsa-miR-520f-3p
92017	hsa-miR-374a-5p
1766	hsa-miR-30e-3p
1766	hsa-miR-27a-3p
1766	hsa-miR-455-5p
1766	hsa-miR-139-5p
1766	hsa-miR-23b-3p
5579	hsa-miR-30e-3p
5579	hsa-miR-520f-3p
5579	hsa-miR-376a-5p
5579	hsa-miR-374a-5p
5579	hsa-miR-27a-3p
5579	hsa-miR-139-5p
23049	hsa-miR-374a-5p
7599	hsa-miR-374a-5p
388228	hsa-miR-100-5p
85320	hsa-miR-374a-5p
9289	hsa-miR-30e-3p
9289	hsa-miR-199a-5p
9289	hsa-miR-32-5p
9289	hsa-miR-139-5p
9289	hsa-miR-23b-3p
5934	hsa-miR-302a-3p
54947	hsa-miR-30b-5p
54947	hsa-miR-27a-3p
1009	hsa-miR-376a-5p
1009	hsa-miR-27a-3p
1009	hsa-miR-23b-3p
1006	hsa-miR-27a-3p
497190	hsa-miR-497-5p
1012	hsa-miR-137
51741	hsa-miR-374a-5p
51741	hsa-miR-23b-3p
85445	hsa-miR-17-3p
85445	hsa-miR-374a-5p
85445	hsa-miR-497-5p
124359	hsa-miR-374a-5p
54971	hsa-miR-374a-5p
54971	hsa-miR-23b-3p
83716	hsa-miR-30e-3p
83716	hsa-miR-374a-5p
83716	hsa-miR-27a-3p
83716	hsa-miR-137
83716	hsa-miR-139-5p
57799	hsa-miR-374a-5p
64788	hsa-miR-376a-5p
64788	hsa-miR-374a-5p
64718	hsa-miR-30a-3p
64718	hsa-miR-520c-3p
64718	hsa-miR-21-5p
64718	hsa-miR-23b-3p
57585	hsa-let-7d-5p
9742	hsa-miR-27a-3p
899	hsa-miR-193b-3p
899	hsa-miR-27b-3p
899	hsa-miR-214-3p
899	hsa-let-7d-5p
57524	hsa-miR-376a-5p
54442	hsa-miR-10a-5p
7752	hsa-miR-23b-3p
115	hsa-miR-374a-5p
79585	hsa-miR-23b-3p
146556	hsa-miR-155-5p
146556	hsa-miR-27a-3p
5493	hsa-miR-374a-5p
5373	hsa-miR-374a-5p
18	hsa-miR-30e-3p
18	hsa-miR-30a-3p
18	hsa-miR-30d-5p
18	hsa-miR-374a-5p
18	hsa-miR-137
18	hsa-miR-139-5p
18	hsa-miR-23b-3p
2903	hsa-miR-139-5p
4261	hsa-miR-30e-3p
4261	hsa-miR-374a-5p
4261	hsa-miR-137
4261	hsa-miR-139-5p
146279	hsa-miR-374a-5p
146279	hsa-miR-137
9516	hsa-miR-17-3p
9516	hsa-miR-129-5p
55313	hsa-miR-374a-5p
729993	hsa-miR-27a-3p
57496	hsa-miR-374a-5p
89927	hsa-miR-30a-3p
89927	hsa-miR-497-5p
368	hsa-miR-374a-5p
368	hsa-miR-137
64131	hsa-miR-30e-3p
64131	hsa-miR-374a-5p
64131	hsa-miR-139-5p
124152	hsa-miR-374a-5p
57020	hsa-miR-376a-5p
57020	hsa-miR-27a-3p
81691	hsa-miR-374a-5p
81691	hsa-miR-137
81691	hsa-miR-23b-3p
54988	hsa-miR-27a-3p
54988	hsa-miR-32-5p
54988	hsa-miR-139-5p
51108	hsa-miR-199a-5p
146183	hsa-miR-27a-3p
29904	hsa-miR-22-3p
29904	hsa-miR-30a-3p
146177	hsa-miR-374a-5p
146177	hsa-miR-27a-3p
146177	hsa-miR-23b-3p
4706	hsa-miR-10a-5p
4706	hsa-miR-10b-5p
10595	hsa-miR-27a-3p
115584	hsa-miR-374a-5p
115584	hsa-miR-27a-3p
9951	hsa-miR-27a-3p
9951	hsa-miR-23b-3p
23247	hsa-miR-374a-5p
146395	hsa-let-7d-5p
146395	hsa-miR-30b-5p
2975	hsa-miR-10a-5p
84901	hsa-miR-520c-3p
84901	hsa-miR-182-3p
84901	hsa-miR-374a-5p
11273	hsa-miR-374a-5p
112869	hsa-miR-374a-5p
26470	hsa-miR-374a-5p
26470	hsa-miR-23b-3p
3684	hsa-miR-137
2521	hsa-miR-376a-5p
5257	hsa-miR-100-5p
81533	hsa-miR-302a-3p
81533	hsa-miR-520f-3p
9683	hsa-miR-30e-3p
9683	hsa-miR-139-5p
23090	hsa-miR-182-3p
85407	hsa-miR-374a-5p
27324	hsa-miR-137
80205	hsa-miR-100-5p
80205	hsa-miR-30b-5p
80205	hsa-miR-27a-3p
6530	hsa-miR-376a-5p
6530	hsa-miR-27a-3p
2775	hsa-miR-376a-5p
2775	hsa-miR-27a-3p
2775	hsa-miR-497-5p
1071	hsa-miR-145-5p
1071	hsa-miR-302a-3p
3801	hsa-miR-23b-3p
221191	hsa-miR-27a-3p
1258	hsa-miR-376a-5p
1258	hsa-miR-27a-3p
4324	hsa-miR-30b-5p
4324	hsa-miR-374a-5p
4324	hsa-miR-139-5p
8824	hsa-miR-520f-3p
8824	hsa-miR-23b-3p
146223	hsa-miR-374a-5p
64174	hsa-miR-137
55282	hsa-miR-30a-3p
9114	hsa-miR-10a-5p
57610	hsa-miR-27a-3p
55512	hsa-miR-374a-5p
999	hsa-miR-27b-3p
999	hsa-miR-374a-5p
999	hsa-miR-139-5p
1001	hsa-miR-374a-5p
10725	hsa-miR-302a-3p
10725	hsa-miR-520f-3p
11060	hsa-miR-23b-3p
80777	hsa-miR-30a-3p
348174	hsa-miR-30e-3p
54768	hsa-miR-27a-3p
146433	hsa-miR-137
10164	hsa-miR-497-5p
164	hsa-miR-374a-5p
463	hsa-miR-374a-5p
2734	hsa-miR-10a-5p
2734	hsa-miR-10b-5p
2734	hsa-miR-182-3p
197259	hsa-miR-199a-5p
197259	hsa-miR-374a-5p
197259	hsa-miR-27a-3p
84937	hsa-miR-30a-3p
84937	hsa-miR-30d-5p
84937	hsa-miR-30b-5p
84937	hsa-miR-374a-5p
10428	hsa-miR-30b-5p
10428	hsa-miR-27a-3p
170692	hsa-miR-30e-3p
170692	hsa-miR-27a-3p
170692	hsa-miR-139-5p
80790	hsa-miR-23b-3p
8139	hsa-miR-374a-5p
5336	hsa-miR-374a-5p
9100	hsa-miR-10a-5p
54550	hsa-miR-30e-3p
54550	hsa-miR-374a-5p
54550	hsa-miR-139-5p
9914	hsa-miR-374a-5p
9914	hsa-miR-139-5p
8720	hsa-miR-374a-5p
9764	hsa-miR-374a-5p
51659	hsa-miR-193b-3p
51659	hsa-miR-21-5p
51659	hsa-miR-214-3p
51659	hsa-miR-27a-3p
51659	hsa-miR-137
763	hsa-miR-376a-5p
763	hsa-miR-27a-3p
57338	hsa-miR-374a-5p
863	hsa-miR-374a-5p
863	hsa-miR-497-5p
1013	hsa-miR-302a-3p
1013	hsa-miR-137
27132	hsa-miR-23b-3p
64285	hsa-miR-374a-5p
51728	hsa-miR-374a-5p
3042	hsa-miR-374a-5p
3050	hsa-miR-374a-5p
3049	hsa-miR-497-5p
3040	hsa-miR-374a-5p
3040	hsa-miR-139-5p
8131	hsa-miR-374a-5p
3039	hsa-miR-374a-5p
64714	hsa-miR-374a-5p
64714	hsa-miR-23b-3p
83986	hsa-miR-199a-5p
398	hsa-miR-374a-5p
398	hsa-miR-139-5p
398	hsa-miR-23b-3p
8786	hsa-miR-30b-5p
8786	hsa-miR-374a-5p
8786	hsa-miR-27a-3p
8786	hsa-miR-23b-3p
58986	hsa-miR-374a-5p
64492	hsa-miR-374a-5p
9091	hsa-miR-10a-5p
6650	hsa-miR-30e-3p
6650	hsa-miR-27b-3p
6650	hsa-let-7d-5p
6650	hsa-miR-139-5p
146330	hsa-miR-155-5p
146330	hsa-miR-374a-5p
146330	hsa-miR-27a-3p
124093	hsa-miR-374a-5p
124093	hsa-miR-27a-3p
124093	hsa-miR-497-5p
79006	hsa-miR-27b-3p
79006	hsa-miR-374a-5p
79006	hsa-miR-27a-3p
84219	hsa-miR-374a-5p
339123	hsa-miR-374a-5p
10232	hsa-miR-23b-3p
51764	hsa-miR-374a-5p
51764	hsa-miR-27a-3p
51764	hsa-miR-23b-3p
63922	hsa-miR-10a-5p
63922	hsa-miR-21-5p
30812	hsa-miR-374a-5p
30812	hsa-miR-497-5p
6755	hsa-miR-27a-3p
64499	hsa-miR-23b-3p
7177	hsa-miR-376a-5p
7177	hsa-miR-374a-5p
7177	hsa-miR-27a-3p
7177	hsa-miR-455-5p
7177	hsa-miR-23b-3p
23430	hsa-miR-497-5p
8912	hsa-miR-374a-5p
8912	hsa-miR-27a-3p
8938	hsa-miR-374a-5p
8938	hsa-miR-23b-3p
7329	hsa-miR-27a-3p
1186	hsa-miR-10a-5p
1186	hsa-miR-374a-5p
1186	hsa-miR-23b-3p
9894	hsa-miR-374a-5p
645811	hsa-miR-497-5p
79652	hsa-miR-27a-3p
79652	hsa-miR-137
65993	hsa-miR-10a-5p
65993	hsa-miR-10b-5p
23162	hsa-miR-27a-3p
4832	hsa-miR-374a-5p
197342	hsa-miR-30e-3p
197342	hsa-miR-374a-5p
197342	hsa-miR-139-5p
90864	hsa-miR-374a-5p
90864	hsa-miR-27a-3p
3483	hsa-miR-374a-5p
81889	hsa-miR-374a-5p
81889	hsa-miR-23b-3p
9351	hsa-miR-27b-3p
283869	hsa-miR-23b-3p
90850	hsa-miR-10a-5p
51734	hsa-miR-10a-5p
6123	hsa-miR-376a-5p
25837	hsa-miR-374a-5p
1775	hsa-miR-374a-5p
5240	hsa-miR-374a-5p
51005	hsa-miR-374a-5p
51005	hsa-miR-139-5p
4917	hsa-miR-27a-3p
752014	hsa-miR-27a-3p
80178	hsa-miR-193b-3p
80178	hsa-miR-10a-5p
80178	hsa-miR-10b-5p
80178	hsa-miR-137
124220	hsa-miR-21-5p
124220	hsa-miR-199a-5p
124220	hsa-miR-374a-5p
124220	hsa-miR-137
10942	hsa-miR-27a-3p
23524	hsa-miR-10a-5p
260429	hsa-miR-137
83886	hsa-miR-30b-5p
84256	hsa-miR-27a-3p
84256	hsa-miR-23b-3p
114984	hsa-miR-374a-5p
64063	hsa-miR-374a-5p
9235	hsa-miR-30e-3p
9235	hsa-miR-21-5p
9235	hsa-miR-374a-5p
9235	hsa-miR-137
9235	hsa-miR-139-5p
146439	hsa-miR-374a-5p
9088	hsa-miR-193b-3p
9088	hsa-miR-21-5p
9088	hsa-miR-137
64386	hsa-miR-137
79228	hsa-miR-23b-3p
9080	hsa-miR-374a-5p
54985	hsa-miR-23b-3p
124222	hsa-miR-21-5p
7760	hsa-miR-520f-3p
7760	hsa-miR-374a-5p
4992	hsa-miR-30e-3p
4992	hsa-miR-27a-3p
4992	hsa-miR-23b-3p
7627	hsa-let-7d-5p
4210	hsa-miR-27a-3p
100463285	hsa-miR-23b-3p
7727	hsa-let-7d-5p
7727	hsa-miR-374a-5p
7727	hsa-miR-23b-3p
146434	hsa-miR-374a-5p
197358	hsa-miR-376a-5p
197358	hsa-miR-139-5p
646174	hsa-miR-497-5p
1773	hsa-miR-17-3p
1773	hsa-miR-374a-5p
10131	hsa-miR-10a-5p
10131	hsa-miR-10b-5p
10131	hsa-miR-374a-5p
7023	hsa-miR-30b-5p
7023	hsa-miR-374a-5p
7023	hsa-miR-137
6345	hsa-miR-497-5p
84662	hsa-miR-374a-5p
114990	hsa-miR-374a-5p
3163	hsa-miR-374a-5p
3163	hsa-miR-139-5p
3163	hsa-miR-23b-3p
57407	hsa-miR-374a-5p
124404	hsa-miR-374a-5p
146562	hsa-miR-30b-5p
146562	hsa-miR-497-5p
440335	hsa-miR-374a-5p
440335	hsa-miR-23b-3p
84656	hsa-miR-27b-3p
51172	hsa-miR-30a-3p
51172	hsa-miR-372-3p
56052	hsa-miR-374a-5p
196483	hsa-miR-23b-3p
283953	hsa-miR-138-5p
283953	hsa-miR-27a-3p
283953	hsa-miR-137
23589	hsa-miR-155-5p
23589	hsa-miR-21-5p
2013	hsa-miR-374a-5p
4682	hsa-miR-374a-5p
642755	hsa-miR-137
58531	hsa-miR-374a-5p
8651	hsa-miR-376a-5p
8651	hsa-miR-374a-5p
5619	hsa-miR-27a-3p
5619	hsa-miR-137
7142	hsa-miR-374a-5p
116028	hsa-miR-374a-5p
29066	hsa-miR-10a-5p
26156	hsa-miR-30e-3p
26156	hsa-miR-10a-5p
26156	hsa-miR-10b-5p
26156	hsa-miR-302a-3p
26156	hsa-miR-139-5p
608	hsa-miR-30e-3p
608	hsa-miR-139-5p
608	hsa-miR-23b-3p
51283	hsa-miR-374a-5p
8399	hsa-miR-374a-5p
8399	hsa-miR-27a-3p
54700	hsa-miR-374a-5p
23204	hsa-miR-10a-5p
23204	hsa-miR-10b-5p
6210	hsa-miR-10a-5p
6210	hsa-miR-10b-5p
6210	hsa-miR-182-3p
10229	hsa-miR-374a-5p
79838	hsa-miR-30e-3p
79838	hsa-miR-374a-5p
79838	hsa-miR-27a-3p
79838	hsa-miR-139-5p
9738	hsa-miR-302a-3p
51704	hsa-miR-137
2813	hsa-miR-376a-5p
2813	hsa-miR-27a-3p
2813	hsa-miR-23b-3p
123876	hsa-miR-27a-3p
116285	hsa-miR-30e-3p
116285	hsa-miR-376a-5p
116285	hsa-miR-374a-5p
116285	hsa-miR-139-5p
112479	hsa-miR-376a-5p
112479	hsa-miR-137
112479	hsa-miR-23b-3p
6296	hsa-let-7d-5p
6296	hsa-miR-30b-5p
6296	hsa-miR-374a-5p
6296	hsa-miR-23b-3p
57149	hsa-miR-520f-3p
57149	hsa-miR-374a-5p
57146	hsa-miR-199a-5p
57146	hsa-let-7d-5p
57146	hsa-miR-374a-5p
1428	hsa-miR-139-5p
10261	hsa-miR-122-5p
10261	hsa-miR-23b-3p
255762	hsa-miR-376a-5p
7385	hsa-miR-10b-5p
55718	hsa-miR-376a-5p
9956	hsa-miR-139-5p
23062	hsa-miR-374a-5p
5347	hsa-miR-21-5p
5347	hsa-miR-137
84516	hsa-miR-193b-3p
63928	hsa-miR-27a-3p
10368	hsa-miR-27a-3p
5930	hsa-miR-27a-3p
55114	hsa-miR-10a-5p
343	hsa-miR-27a-3p
162083	hsa-miR-374a-5p
3566	hsa-miR-374a-5p
50615	hsa-miR-27a-3p
50615	hsa-miR-497-5p
1201	hsa-miR-374a-5p
26471	hsa-miR-27a-3p
55911	hsa-miR-376a-5p
55911	hsa-miR-374a-5p
55911	hsa-miR-27a-3p
246778	hsa-miR-27a-3p
6817	hsa-miR-374a-5p
6799	hsa-miR-155-5p
6799	hsa-miR-374a-5p
930	hsa-miR-17-3p
930	hsa-miR-137
7284	hsa-miR-10a-5p
7284	hsa-miR-10b-5p
79874	hsa-miR-374a-5p
83985	hsa-miR-10a-5p
83985	hsa-let-7d-5p
83985	hsa-miR-30b-5p
83985	hsa-miR-374a-5p
27040	hsa-miR-23b-3p
548593	hsa-miR-23b-3p
6818	hsa-miR-23b-3p
445329	hsa-miR-374a-5p
445329	hsa-miR-23b-3p
79008	hsa-miR-23b-3p
23475	hsa-miR-374a-5p
6693	hsa-miR-376a-5p
6693	hsa-miR-27a-3p
112476	hsa-miR-302a-3p
112476	hsa-miR-372-3p
112476	hsa-miR-520f-3p
112476	hsa-miR-520c-3p
112476	hsa-miR-32-5p
3835	hsa-miR-98-5p
3835	hsa-miR-10b-5p
3835	hsa-miR-21-5p
4150	hsa-miR-27b-3p
283897	hsa-miR-27a-3p
283897	hsa-miR-497-5p
9961	hsa-miR-27a-3p
9961	hsa-miR-23b-3p
653808	hsa-miR-374a-5p
10423	hsa-miR-374a-5p
124446	hsa-miR-23b-3p
253982	hsa-miR-199a-5p
253982	hsa-miR-374a-5p
5595	hsa-miR-214-3p
5595	hsa-miR-23b-3p
79153	hsa-miR-374a-5p
5531	hsa-let-7d-5p
8448	hsa-miR-374a-5p
226	hsa-miR-10a-5p
226	hsa-miR-10b-5p
83719	hsa-miR-374a-5p
146378	hsa-miR-30e-3p
6911	hsa-miR-138-5p
11151	hsa-miR-520f-3p
1731	hsa-miR-155-5p
1731	hsa-miR-23b-3p
10421	hsa-miR-10b-5p
10421	hsa-miR-374a-5p
79724	hsa-miR-374a-5p
51333	hsa-miR-155-5p
51333	hsa-miR-376a-5p
51333	hsa-miR-23b-3p
3683	hsa-miR-374a-5p
22928	hsa-miR-374a-5p
79077	hsa-miR-10a-5p
92595	hsa-miR-374a-5p
92595	hsa-miR-23b-3p
146540	hsa-let-7d-5p
146540	hsa-miR-374a-5p
115509	hsa-miR-374a-5p
146542	hsa-miR-374a-5p
730183	hsa-miR-374a-5p
90835	hsa-miR-374a-5p
90835	hsa-miR-23b-3p
5261	hsa-miR-17-3p
5261	hsa-miR-374a-5p
23361	hsa-miR-374a-5p
10847	hsa-miR-30e-3p
10847	hsa-miR-374a-5p
10847	hsa-miR-139-5p
6810	hsa-miR-374a-5p
80270	hsa-miR-155-5p
80270	hsa-miR-374a-5p
80270	hsa-miR-23b-3p
112755	hsa-miR-23b-3p
93129	hsa-miR-199a-5p
79001	hsa-miR-23b-3p
79759	hsa-miR-23b-3p
5652	hsa-miR-374a-5p
146547	hsa-miR-30a-3p
339105	hsa-miR-374a-5p
339105	hsa-miR-23b-3p
29108	hsa-miR-199a-5p
29108	hsa-miR-374a-5p
29108	hsa-miR-23b-3p
260434	hsa-miR-374a-5p
260434	hsa-miR-27a-3p
283933	hsa-miR-27a-3p
1339	hsa-miR-27a-3p
3681	hsa-miR-27a-3p
64755	hsa-miR-10a-5p
64755	hsa-miR-10b-5p
79798	hsa-miR-27a-3p
51327	hsa-miR-27a-3p
51327	hsa-miR-137
124411	hsa-miR-374a-5p
10308	hsa-miR-374a-5p
79801	hsa-miR-302a-3p
79801	hsa-miR-372-3p
79801	hsa-miR-520c-3p
79801	hsa-miR-21-5p
79801	hsa-miR-941
79801	hsa-miR-137
23594	hsa-miR-193b-3p
23594	hsa-miR-23b-3p
91807	hsa-miR-27a-3p
55737	hsa-miR-10a-5p
55737	hsa-miR-10b-5p
55737	hsa-miR-302a-3p
55737	hsa-miR-520f-3p
81831	hsa-miR-206
81831	hsa-miR-374a-5p
94160	hsa-miR-497-5p
869	hsa-miR-27a-3p
869	hsa-miR-139-5p
29117	hsa-miR-23b-3p
124460	hsa-miR-376a-5p
124460	hsa-miR-27a-3p
124460	hsa-miR-137
1540	hsa-miR-23b-3p
64127	hsa-miR-17-3p
64127	hsa-miR-27a-3p
64127	hsa-miR-137
6299	hsa-miR-17-3p
64400	hsa-miR-520f-3p
64400	hsa-miR-520c-3p
23322	hsa-miR-302a-3p
23322	hsa-miR-372-3p
23322	hsa-miR-520f-3p
23322	hsa-miR-137
79191	hsa-miR-374a-5p
79191	hsa-miR-137
10265	hsa-miR-302a-3p
10265	hsa-miR-520f-3p
10265	hsa-miR-374a-5p
79190	hsa-miR-27a-3p
4313	hsa-let-7d-5p
4313	hsa-miR-137
1066	hsa-miR-497-5p
267	hsa-miR-374a-5p
11051	hsa-miR-193b-3p
11051	hsa-miR-199a-5p
11051	hsa-miR-374a-5p
84560	hsa-miR-155-5p
4496	hsa-miR-30e-3p
4496	hsa-miR-137
4496	hsa-miR-139-5p
4494	hsa-miR-374a-5p
4494	hsa-miR-137
4494	hsa-miR-23b-3p
4495	hsa-miR-376a-5p
4495	hsa-miR-139-5p
4490	hsa-miR-30e-3p
4490	hsa-miR-138-5p
4490	hsa-miR-137
4490	hsa-miR-139-5p
4502	hsa-miR-10a-5p
4502	hsa-miR-10b-5p
4502	hsa-miR-138-5p
4502	hsa-miR-137
